"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
34.015352141108,21.0543127288111,24.3861465121154,24.6607262385078,24.8626236338168,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1
34.306074538829,23.1897324474994,23.1245901645161,23.8290473097004,24.4037618220318,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1
34.2129897684692,24.5362298097461,22.59209765587,21.2718556576874,22.924354650313,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1
33.5912326112142,20.5389024084434,22.50025305897,23.3110585412942,20.0575028010644,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1
33.4400717854388,22.4193609983195,21.1076857417356,20.7759650493972,20.8344170334749,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1
33.7476860020047,23.4151837741956,23.9134566218127,21.962184876902,20.0556259683799,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0
33.6533766916546,23.3064311754424,21.1548101215158,21.4391431224067,23.771105655469,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0
34.1743548100995,21.1445248976815,22.4527037516236,22.5353468314279,21.1365903157275,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1
33.671408914574,23.1551984662656,22.348519199295,20.7994931959547,21.8946141435299,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1
34.957711727218,24.5652667165268,24.3995919299778,22.1086009126157,23.9240686944686,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0
33.6478995243157,20.0931859284174,23.8920473202597,20.6250325834844,22.867099842988,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0
33.8511211127279,22.8974981617648,20.1786275650375,22.8186893835664,22.0397230878007,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
33.7590517118933,20.6594055134337,24.3105631251819,22.0426078711171,24.9282342428342,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1
33.3904259358434,20.2259588171728,22.3880685784388,23.2527431950439,23.8944890513085,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1
34.0985427616191,22.7964465797413,21.5344294498209,20.7974308589473,23.7307630956639,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
34.755194033919,21.393954900559,21.2837188434787,24.9957228708081,20.1961578242481,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1
34.2616851804438,23.5375558957458,21.4070685370825,20.4735123424325,21.0402369929943,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0
33.9816898876232,23.4627366042696,20.1009455870371,24.2084680742119,24.6313511126209,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0
34.5034967580204,23.2189287652727,22.3474243516102,21.8976696103346,23.4358151222114,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0
34.1848503589177,21.7891449236777,22.0906615571585,22.8448791441042,23.3485240244772,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1
33.6287578077929,22.6608988747466,22.2535666939802,22.0034209860023,22.3956987273414,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1
34.7296720819624,24.718613831792,21.8887709721457,20.7940290216357,21.2161399645265,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0
33.3749617237324,23.976039463887,20.9916666359641,21.3602516369428,24.6999067207798,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0
34.8922717880961,24.8989235691261,21.8726448924281,24.8648675659206,24.2035873571876,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1
33.6721782340878,20.690348186763,20.5136052926537,24.7198259679135,20.5262396601029,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0
33.3293470128891,22.3002318653744,20.1706529560033,24.1291708068457,22.8214897681028,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1
33.7839731986327,20.2458944742102,23.933120808797,23.3527367422357,23.6221407155972,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0
33.9595769124945,23.5129671881441,22.4561781506054,24.3793778005056,21.30700752954,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
35.1294435912404,21.633226898266,21.2293798034079,24.8418701172341,23.5176327673253,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0
33.5032096739833,23.9238764042966,24.5428307179827,20.2207183570135,24.7889110562392,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1
33.7097495826668,20.7847156573553,22.5153797166422,22.1671106724534,21.1865843681153,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0
33.8021946462641,22.4804762296844,22.7969452971593,21.5249805478379,21.6931542707607,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0
33.5548288729919,21.4049214730039,24.4851060328074,23.4026788221672,24.1346436855383,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
34.417263309437,24.5320346450899,20.0741627882235,22.7825807244517,23.6183819035068,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
34.1715257467387,22.2253163368441,21.056255142903,24.5488937268965,20.6846829748247,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1
33.6217155142955,23.2039740064647,20.6599227688275,23.0855720548425,21.8852768745273,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1
32.9366486868047,21.8370226758998,23.0207555450033,21.9278667424805,24.6223199286032,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0
34.9305937418237,21.2150751822628,22.5937376788352,24.8784455226269,23.3626703883056,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1
33.9143598888337,21.8845069478266,20.0234189420007,21.000893637538,24.0633437968791,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0
34.0878050623473,22.6373486220837,20.6100160453934,23.6216083925683,24.0716297877952,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
33.5334212427261,22.854432228487,22.8744060953613,20.1791962224524,24.2392206098884,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1
34.1642285735876,23.9347076660488,23.4818487730809,23.3561072719749,23.1920804595575,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0
34.1238240275817,21.3125000998843,24.6740200847853,22.6120499067474,23.0669964116532,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0
33.3202736893267,21.1149700591341,22.5494054763112,20.3204972902313,21.4814789802767,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
33.6966767445328,22.2123778483365,20.8515267248731,21.975589072099,23.9154093235265,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
33.9646417157529,20.0613239919767,21.7932499560993,22.1433097927365,23.8370603928342,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0
33.914465787021,21.4918497821782,20.1328920572996,24.5152875955682,20.3164462489076,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1
34.651618082755,21.6847241367213,23.9605364413001,21.7917186452542,21.7721216147766,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
34.6170512343262,22.0155095588416,23.2567768951412,22.6693992374931,24.6900363464374,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
33.2857571037831,20.7754392153583,22.0708080544136,22.3368589626625,22.7032330073416,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1
33.7233531575411,20.9379348962102,22.8362713765819,23.5019905946683,23.0233008030336,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1
34.1565062928272,21.0791182750836,24.5489159238059,22.5594479904976,20.2001455938444,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1
34.3808835303007,22.0397974189837,23.1383094901685,23.4560612868518,21.265133311972,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1
35.415481989863,22.5830413063522,22.6275900099427,22.8771731152665,22.0638278126717,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
33.9156743301025,23.8055260223337,20.3119401400909,20.0587897945661,21.5389158786274,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1
33.6352109331091,23.3894472697284,22.9971202730667,22.8730677848216,21.3566754874773,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0
34.2771373500289,24.5141480944585,24.8417416005395,20.2325751667377,23.9972935989499,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
33.5081742563108,22.6008573407307,20.9337246767245,21.7015819624066,23.628861712059,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1
34.9656680922209,24.2676365294028,23.413061943138,23.8702291622758,20.2268727961928,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0
33.8219579486488,23.7631306389812,24.1533031221479,21.1912472429685,21.4477648260072,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
35.1459135553889,21.7168961872812,24.8537681612652,24.0942345070653,20.5810669471975,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1
33.9019087634293,20.9742523753084,24.2927139881067,20.3789824410342,21.5065654239152,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
34.0322393259583,22.8063506470062,22.0303782902192,23.7545629881788,22.6329970534425,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0
33.2700079712405,22.3589706444182,21.4758358697873,21.9213849701919,22.0375379221514,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
34.983235268976,21.1738367716316,22.9840072651859,23.8575358246453,24.2645456758328,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
33.7865081312694,22.0817388070282,24.848777075531,21.8798243964557,24.3932736793067,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1
33.2699520706496,21.8224985036068,20.0598800356966,24.9269123876002,21.4625866536517,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0
33.6468029144906,21.4768750639632,22.4103490973357,24.9150168616325,21.0128442989662,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0
32.7089216746562,21.1395035893656,21.2988086778205,21.8617628060747,24.8383558203932,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
33.3706460590098,22.2986880654935,21.9955150585156,20.1581276499201,22.0244993595406,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1
35.0712839342891,22.7730553294532,24.0389349660836,21.653245127527,23.5237359907478,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1
33.3654013988702,24.5915193983819,20.7151562673971,22.0489303790964,21.4021115063224,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1
35.3017795761118,24.8164615128189,24.6151878696401,24.8500507266726,22.0310256571975,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1
33.8631847667901,21.7234366922639,21.3824818073772,22.3570514062885,20.6770524417516,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1
34.4914981311221,24.4875796337146,23.543410426937,23.2756259175949,21.4485501486342,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1
34.3246391642967,24.7123890847433,24.5774425449781,21.4893348072655,23.254952528514,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1
33.874374924128,20.5838294513524,22.8041801671498,22.8015193773899,24.4997786986642,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1
34.2063029754378,24.0188839111943,22.717600009637,23.7475659162737,23.6216668435372,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
34.5900337060354,22.762446643319,24.1270113794599,23.8180667115375,20.1187791384291,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1
33.4321464497618,23.4653401328251,20.7807395805139,23.1196446984541,21.3931204727851,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1
33.4344830114238,21.7688939825166,20.6435232714284,20.9287877124734,20.6975667807274,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1
34.4317521484278,20.8639536902774,22.1217645541765,24.1188628051896,24.8368542641401,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
33.2954735383128,22.3659473308362,20.3877249371726,20.9973379771691,23.2130527065601,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
32.4927781115262,22.7969650214072,20.5569250974804,22.9899930173997,23.5446876473725,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0
33.9856981682135,24.4713663472794,22.5521742051933,23.1318054511212,24.0061503322795,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0
33.3487527548134,23.3989635284524,21.3815592450555,20.6941334088333,20.7391917158384,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1
32.499179106578,20.7884460093919,20.0310946232639,20.4117883404251,20.0827197520994,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0
35.2607057382615,24.9611457576975,22.5944668345619,24.5136618136894,24.6208214445505,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
34.275822708753,24.6362557995599,23.6475903168321,20.0195210136008,20.3027877421118,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
35.9871074368078,24.4388483546209,21.4667654584628,24.8114638298284,22.7335694187786,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1
33.0376239250024,21.3041669095401,21.2420076376293,20.3989602287766,24.0236282872502,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
32.4378415590562,21.7241235566325,21.5945677238051,21.7572036979254,23.4929970861413,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1
34.600419051393,22.6146750035696,22.7645134541672,23.9875696483068,23.4122002718505,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0
34.0740267038944,24.6728794113733,20.1916492008604,24.8386998206843,22.2867296240292,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0
35.7276319084942,23.8398484431673,23.8615229388233,24.5230348000769,22.8268764924724,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
33.1848727903167,21.2478931539226,24.4135103805456,21.2731832207646,24.7630531387404,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1
33.3346480868177,22.5080177304335,22.5340813584626,20.5792381556239,20.0680640409701,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1
34.4532340062379,20.477939232951,20.1483905967325,22.7228444674984,21.3188785756938,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1
34.6761420771093,24.0062302432489,23.7867432169151,23.9220199838746,24.7353392047808,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
33.6483303055369,21.0979887389112,22.5894694461022,24.1833599458914,22.9226368991658,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1
33.3059235352761,22.1484513592441,24.2306152253877,22.7340265619569,22.1814198524226,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
34.4268421231891,24.3460016872268,21.3197606871836,22.6058736233972,21.1242590670008,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1
33.2799684757012,20.4458097240422,21.587784672156,23.1391402019653,23.0624544352759,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1
34.9199023938418,24.5912960183341,23.4406953363214,23.1159335956909,20.0682391924784,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1
33.5657597814696,22.1466391114518,22.5271530158352,20.2383692853618,24.6362327656243,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
35.2367068110594,23.3056219574064,23.8707419845741,22.8602576430421,21.5127001458313,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0
33.9119702291573,21.8260240135714,24.3824004672933,24.4019537395798,23.2516088313423,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0
33.1029780878998,20.4784002294764,23.4116551536135,20.8424166950863,24.4859769451432,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0
35.3676717803322,23.0601183604449,24.7710335673764,24.1096728830598,23.8894808094483,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0
34.7352249596796,21.982302571414,21.8707140628248,24.3630043568555,23.4298484947067,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1
34.4174189328788,20.9868160495535,21.895112664206,23.5522871965077,22.781688492978,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
34.2006235461232,22.7693007944617,20.135235527996,23.4012188611086,22.6986986468546,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0
34.3191392153049,23.7037620437331,23.7913065461908,22.6387429621536,20.2260260237381,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0
34.6505029886517,24.4030384079088,20.2631848619785,23.8875037617981,20.4319922521245,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
33.6026422722295,21.3088503328618,21.6582948644646,20.5537520442158,22.6080857240595,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0
33.8489597389301,23.1852486706339,21.1530911829323,24.7462289629038,23.393646851182,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0
32.2535798697111,20.4050054959953,24.4574574672151,20.3865552134812,21.5990467520896,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1
34.9086241847656,23.8098203239497,21.4887468609959,22.1526302269194,22.025490704691,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
34.8146404332376,24.3193701445125,21.8675071059261,23.0463916005101,21.085129174171,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0
34.0327612138486,22.1079553104937,21.8230146577116,23.2604653132148,24.4495991920121,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1
33.1063388496011,20.3288892202545,20.9308714361396,21.9417375931516,24.6204156975728,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1
35.4549647071985,20.3191412985325,23.5066963476129,24.5173346681986,21.7226661008317,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0
34.1832060910281,24.7925792494789,22.0989581674803,24.4081858277787,23.7338627967983,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1
35.535677999902,22.8654739086051,22.7198914799374,23.8378372287843,20.5529651290271,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1
34.1212967461809,23.8087759469636,20.8503325621132,21.7250572727062,20.3074905660469,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
34.0554448145706,23.0731708847452,23.499733437784,22.5524374411907,24.5802340935916,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1
34.2796968073844,22.4477727443445,22.2484345769044,21.7144015454687,23.6071078979876,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
33.3523065708149,21.9311274460051,24.6920499240514,21.0716275987215,20.8108124602586,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1
34.4128546412001,20.3289973386563,24.2463170876727,20.6391822895966,23.0100451083854,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0
34.1322938731244,21.9597206835169,23.8041272747796,20.843744763406,20.456476988038,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1
34.5363714542662,24.5323390932754,21.4264694403391,24.2934270820115,24.6262890682556,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1
34.914321244859,23.7960128521081,20.5658342526294,22.7223933441564,23.3164632692933,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
33.7029195510765,21.1699766176753,20.7613778323866,20.8632957341615,21.4998532470781,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
34.7057188223925,20.1717101712711,22.9841489647515,24.2549277865328,21.9998572475743,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1
34.2870288223333,21.3304248941131,21.3691628468223,22.9096269549336,21.0983737651259,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1
32.8051455093487,21.4116529689636,20.0653926283121,24.4604150555097,23.4960530442186,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1
34.9324119224859,24.8170430841856,23.2552189356647,23.7863172963262,22.8292954992503,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
34.6253538633835,21.3786788354628,21.8951183871832,24.6839653130155,22.6237340644002,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0
33.4716284257058,21.6345960833132,23.5817998915445,20.5604908452369,24.7466681618243,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0
33.7180296978371,20.2451237058267,21.4707966381684,21.0932226502337,23.8840541196987,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
33.2901724814537,21.2356589920819,24.9641449481715,20.1932087785099,22.5104152678978,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1
33.1158795751086,20.4702000704128,20.7847598136868,24.1135650360957,21.6070069093257,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1
32.8476950563652,22.9390071961097,20.0565094582271,22.5793995149434,21.7796912125777,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1
34.9725483294974,23.5942737886216,23.2712425233331,23.9076362748165,21.0054957249667,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
33.7923647413952,20.699888538802,20.9339188970625,20.8520124701317,22.7825326041784,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
33.2525203943515,20.1090077508707,21.4750226435717,22.5938229449093,20.5337532307021,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1
33.7496060058729,22.1512653236277,23.0371659051161,24.7922945348546,23.0963863432407,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1
34.206365936589,23.4275172685739,21.20265962556,23.8423454691656,24.1528567904606,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1
34.865659002103,21.7637203400955,23.6396954010706,24.5857130934019,22.8935137169901,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1
34.1381853488113,21.3151796814054,22.6259482314344,20.0988554337528,20.8208621980157,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1
33.8424627797496,24.1782090661582,24.5942932390608,20.5834752530791,23.4285773418378,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1
34.2239356243752,21.6274650976993,20.7451097096782,24.5963348762598,21.8943386280444,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1
34.2193779526167,21.2485644104891,23.4799812664278,22.06594878342,22.1273986867163,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1
34.8040788547309,24.862158173928,22.367316102609,24.2410244047642,21.3212080020458,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
33.5064447372781,21.3836475403514,20.6095662864391,22.5206136715133,20.4187455470674,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1
35.4666245214678,24.56390341511,24.7746602981351,24.6964495617431,23.2500625727698,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1
33.8879273955037,23.1263883993961,22.2916157543659,21.7105548095424,21.6058700170834,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1
34.256823668376,23.7558137625456,21.1804262909573,23.8565077900421,24.8448804812506,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0
33.9810917748398,23.3485057530925,23.9214985026047,23.7245371658355,23.2184858783148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
34.6453359488647,23.4557159908582,20.5267680820543,24.6325140364934,24.9879406928085,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0
34.1087340513896,21.9638728164136,23.2410451327451,23.7127190514002,23.6125454318244,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1
34.0866726246746,20.7699697697535,23.7460607651155,23.0966639413964,20.6216614751611,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
33.9721487273714,22.9107934504282,20.1825767953414,20.7087397540454,24.464261054527,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1
34.2649286641541,23.6088107374962,20.2952788281254,24.0533641912043,23.2607018598355,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0
34.0991010642498,24.0571335330606,24.9230201973114,21.7619039409328,24.3551616568584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
34.4646085293622,23.6208326369524,22.5742945983075,20.037098134635,22.1814752533101,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1
33.6793464940974,21.8435201176908,24.9812946841121,22.2557870135643,24.4052018981893,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1
34.2793502929541,23.7292495102156,23.5403140855487,23.0513294192497,24.4766800117213,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1
35.1880023053972,24.978112281533,20.5682645435445,23.4488008799963,23.1898950331379,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0
34.135171252824,22.8340074373409,23.5226980794687,20.2286937751342,20.2958426799159,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1
35.4813403233808,21.0440817137714,21.996074100025,24.5512447180226,21.2244558590464,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
34.1948279491426,23.503407984972,24.3590661894996,22.5302374188323,22.0487859891728,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1
33.57052215138,20.4028406413272,21.4117994217668,22.6913869439159,23.3675483381376,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1
34.7992457051755,23.4778364433441,20.6164141534828,24.6072175656445,22.1604236273561,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0
